movieId,title,clean_title,genres,year,avg_rating,rating_count,tags
6159,All the Real Girls (2003),All the Real Girls,Drama|Romance,2003,4.25,2,drama romance drama romance drama romance decade2000
6162,Gerry (2002),Gerry,Adventure|Drama,2002,3.5,2,adventure drama adventure drama adventure drama decade2000
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),He Loves Me... He Loves Me Not (À la folie... pas du tout),Romance|Thriller,2002,4.5,1,romance thriller romance thriller romance thriller decade2000
6166,Dennis the Menace (1993),Dennis the Menace,Comedy,1993,3.5,1,comedy comedy comedy decade1990
6169,"Black Stallion Returns, The (1983)","Black Stallion Returns, The",Adventure|Children,1983,3.0,1,adventure children adventure children adventure children decade1980
6170,"Black Stallion, The (1979)","Black Stallion, The",Adventure|Children|Drama,1979,3.5,3,adventure children drama adventure children drama adventure children drama decade1970
6178,"Patch of Blue, A (1965)","Patch of Blue, A",Drama|Romance,1965,4.0,1,drama romance drama romance drama romance decade1960
6181,"Red Badge of Courage, The (1951)","Red Badge of Courage, The",Drama|War,1951,4.0,1,drama war drama war drama war decade1950
6182,"Thrill of It All, The (1963)","Thrill of It All, The",Comedy,1963,3.0,1,comedy comedy comedy decade1960
6183,Pillow Talk (1959),Pillow Talk,Comedy|Musical|Romance,1959,3.83,3,comedy musical romance comedy musical romance comedy musical romance decade1950
6184,"Man Who Fell to Earth, The (1976)","Man Who Fell to Earth, The",Drama|Sci-Fi,1976,4.25,4,drama scifi drama scifi drama scifi decade1970
6185,Dark Blue (2003),Dark Blue,Action|Crime|Drama|Thriller,2003,3.25,2,action crime drama thriller action crime drama thriller action crime drama thriller decade2000
6186,Gods and Generals (2003),Gods and Generals,Action|Drama|War,2003,3.0,1,action drama war action drama war action drama war decade2000
6187,"Life of David Gale, The (2003)","Life of David Gale, The",Crime|Drama|Thriller,2003,3.81,8,crime drama thriller crime drama thriller crime drama thriller decade2000
6188,Old School (2003),Old School,Comedy,2003,3.88,32,comedy comedy comedy decade2000
6192,Open Hearts (Elsker dig for evigt) (2002),Open Hearts (Elsker dig for evigt),Romance,2002,5.0,1,romance romance romance decade2000
6193,Poolhall Junkies (2002),Poolhall Junkies,Comedy|Drama|Thriller,2002,3.83,3,comedy drama thriller comedy drama thriller comedy drama thriller decade2000
6195,Stone Reader (2002),Stone Reader,Documentary,2002,4.0,2,documentary documentary documentary decade2000
6196,Cradle 2 the Grave (2003),Cradle 2 the Grave,Action|Crime|Drama|Thriller,2003,3.5,3,action crime drama thriller action crime drama thriller action crime drama thriller decade2000
6197,Spider (2002),Spider,Drama|Mystery,2002,3.33,3,drama mystery drama mystery drama mystery decade2000
6201,Lady Jane (1986),Lady Jane,Drama|Romance,1986,5.0,1,drama romance drama romance drama romance decade1980
6202,Late Marriage (Hatuna Meuheret) (2001),Late Marriage (Hatuna Meuheret),Comedy|Drama|Romance,2001,3.5,1,comedy drama romance comedy drama romance comedy drama romance decade2000
6203,Life Stinks (1991),Life Stinks,Comedy,1991,3.75,0,comedy comedy comedy decade1990
6204,"Meteor Man, The (1993)","Meteor Man, The",Comedy,1993,3.75,0,comedy comedy comedy decade1990
6210,Volcano High (Whasango) (2001),Volcano High (Whasango),Action|Comedy,2001,3.0,1,action comedy action comedy action comedy decade2000
6212,Bringing Down the House (2003),Bringing Down the House,Comedy,2003,3.75,0,comedy comedy comedy decade2000
6213,Tears of the Sun (2003),Tears of the Sun,Action|Drama|Thriller,2003,3.5,4,action drama thriller action drama thriller action drama thriller decade2000
6214,Irreversible (Irréversible) (2002),Irreversible (Irréversible),Crime|Drama|Mystery|Thriller,2002,3.89,9,crime drama mystery thriller crime drama mystery thriller crime drama mystery thriller decade2000
6215,Laurel Canyon (2002),Laurel Canyon,Drama,2002,3.0,3,drama drama drama decade2000
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Nowhere in Africa (Nirgendwo in Afrika),Drama,2001,3.75,2,drama drama drama decade2000
6217,"Safety of Objects, The (2001)","Safety of Objects, The",Drama,2001,4.5,1,drama drama drama decade2000
6218,Bend It Like Beckham (2002),Bend It Like Beckham,Comedy|Drama|Romance,2002,3.88,28,comedy drama romance comedy drama romance comedy drama romance decade2000
6219,"Hunted, The (2003)","Hunted, The",Action|Drama|Thriller,2003,3.0,3,action drama thriller action drama thriller action drama thriller decade2000
6220,Willard (2003),Willard,Drama|Horror|Thriller,2003,3.5,2,drama horror thriller drama horror thriller drama horror thriller decade2000
6222,Prozac Nation (2001),Prozac Nation,Drama,2001,3.0,1,drama drama drama decade2000
6223,Spun (2001),Spun,Comedy|Crime|Drama,2001,4.0,1,comedy crime drama comedy crime drama comedy crime drama decade2000
6225,King of Kings (1961),King of Kings,Drama,1961,3.0,1,drama drama drama decade1960
6228,"Talk of the Town, The (1942)","Talk of the Town, The",Comedy|Romance|Thriller,1942,4.0,1,comedy romance thriller comedy romance thriller comedy romance thriller decade1940
6232,Born Free (1966),Born Free,Adventure|Children|Drama,1966,4.0,1,adventure children drama adventure children drama adventure children drama decade1960
6234,Equus (1977),Equus,Drama|Mystery,1977,3.5,1,drama mystery drama mystery drama mystery decade1970
6235,Europa Europa (Hitlerjunge Salomon) (1990),Europa Europa (Hitlerjunge Salomon),Drama|War,1990,4.33,3,drama war drama war drama war decade1990
6237,"Glenn Miller Story, The (1953)","Glenn Miller Story, The",Drama,1953,4.0,1,drama drama drama decade1950
6238,Green Card (1990),Green Card,Comedy|Drama|Romance,1990,3.7,5,comedy drama romance comedy drama romance comedy drama romance decade1990
6239,Journey to the Center of the Earth (1959),Journey to the Center of the Earth,Adventure|Children|Sci-Fi,1959,3.0,1,adventure children scifi adventure children scifi adventure children scifi decade1950
6241,Pauline at the Beach (Pauline à la Plage) (1983),Pauline at the Beach (Pauline à la Plage),Comedy|Drama|Romance,1983,4.0,1,comedy drama romance comedy drama romance comedy drama romance decade1980
6242,Ringu (Ring) (1998),Ringu (Ring),Horror|Mystery|Thriller,1998,3.6,10,horror mystery thriller horror mystery thriller horror mystery thriller decade1990
6244,Salaam Bombay! (1988),Salaam Bombay!,Drama,1988,3.5,2,drama drama drama decade1980
6245,Sweet Charity (1969),Sweet Charity,Comedy|Drama|Musical|Romance,1969,3.5,1,comedy drama musical romance comedy drama musical romance comedy drama musical romance decade1960
6246,Talent for the Game (1991),Talent for the Game,Drama,1991,4.0,1,drama drama drama decade1990
6249,Boat Trip (2003),Boat Trip,Comedy,2003,3.5,1,comedy comedy comedy decade2000
6250,Dreamcatcher (2003),Dreamcatcher,Drama|Horror|Sci-Fi|Thriller,2003,3.2,5,drama horror scifi thriller drama horror scifi thriller drama horror scifi thriller decade2000
6251,Piglet's Big Movie (2003),Piglet's Big Movie,Animation|Children,2003,3.75,0,animation children animation children animation children decade2000
6252,View from the Top (2003),View from the Top,Comedy|Romance,2003,3.0,1,comedy romance comedy romance comedy romance decade2000
6254,"Awful Truth, The (1937)","Awful Truth, The",Comedy|Romance,1937,4.75,2,comedy romance comedy romance comedy romance decade1930
6263,Basic (2003),Basic,Drama|Thriller|War,2003,3.75,2,drama thriller war drama thriller war drama thriller war decade2000
6264,"Core, The (2003)","Core, The",Action|Drama|Sci-Fi|Thriller,2003,3.2,5,action drama scifi thriller action drama scifi thriller action drama scifi thriller decade2000
6265,Head of State (2003),Head of State,Comedy,2003,3.5,1,comedy comedy comedy decade2000
6266,What a Girl Wants (2003),What a Girl Wants,Comedy|Drama|Romance,2003,3.33,6,comedy drama romance comedy drama romance comedy drama romance decade2000
6267,Assassination Tango (2002),Assassination Tango,Drama|Thriller,2002,3.75,0,drama thriller drama thriller drama thriller decade2000
6268,Raising Victor Vargas (2002),Raising Victor Vargas,Comedy|Drama|Romance,2002,3.75,2,comedy drama romance comedy drama romance comedy drama romance decade2000
6269,Stevie (2002),Stevie,Documentary,2002,4.25,2,documentary documentary documentary decade2000
6270,Akira Kurosawa's Dreams (Dreams) (1990),Akira Kurosawa's Dreams (Dreams),Drama|Fantasy,1990,4.33,3,drama fantasy drama fantasy drama fantasy decade1990
6271,Day for Night (La Nuit Américaine) (1973),Day for Night (La Nuit Américaine),Comedy|Drama|Romance,1973,3.75,0,comedy drama romance comedy drama romance comedy drama romance decade1970
6273,In a Lonely Place (1950),In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950,3.5,1,drama filmnoir mystery romance drama filmnoir mystery romance drama filmnoir mystery romance decade1950
6279,"Good Thief, The (2002)","Good Thief, The",Crime|Drama,2002,4.0,1,crime drama crime drama crime drama decade2000
6280,"Man Apart, A (2003)","Man Apart, A",Action|Crime|Drama|Thriller,2003,3.75,0,action crime drama thriller action crime drama thriller action crime drama thriller decade2000
6281,Phone Booth (2002),Phone Booth,Drama|Thriller,2002,3.61,22,drama thriller drama thriller drama thriller decade2000
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Sci-Fi|Thriller,2001,4.08,18,action animation scifi thriller action animation scifi thriller action animation scifi thriller decade2000
6285,Levity (2003),Levity,Drama,2003,4.0,1,drama drama drama decade2000
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)","Man Without a Past, The (Mies vailla menneisyyttä)",Comedy|Crime|Drama,2002,3.88,4,comedy crime drama comedy crime drama comedy crime drama decade2000
6287,Anger Management (2003),Anger Management,Comedy,2003,3.72,20,comedy comedy comedy decade2000
6288,Better Luck Tomorrow (2002),Better Luck Tomorrow,Crime|Drama,2002,3.88,4,crime drama crime drama crime drama decade2000
6289,Ghosts of the Abyss (2003),Ghosts of the Abyss,Documentary|IMAX,2003,3.5,1,documentary imax documentary imax documentary imax decade2000
6290,House of 1000 Corpses (2003),House of 1000 Corpses,Horror,2003,3.67,3,horror horror horror decade2000
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Lilya 4-Ever (Lilja 4-ever),Crime|Drama,2002,3.5,3,crime drama crime drama crime drama decade2000
6294,Bulletproof Monk (2003),Bulletproof Monk,Action|Adventure|Sci-Fi,2003,3.5,4,action adventure scifi action adventure scifi action adventure scifi decade2000
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Chasing Papi (a.k.a. Papi Chulo),Comedy,2003,3.75,0,comedy comedy comedy decade2000
6296,"Mighty Wind, A (2003)","Mighty Wind, A",Comedy|Musical,2003,3.96,12,comedy musical comedy musical comedy musical decade2000
6297,Holes (2003),Holes,Adventure|Children|Comedy|Mystery,2003,3.69,16,adventure children comedy mystery adventure children comedy mystery adventure children comedy mystery decade2000
6298,Malibu's Most Wanted (2003),Malibu's Most Wanted,Comedy|Crime,2003,3.0,2,comedy crime comedy crime comedy crime decade2000
6299,"Winged Migration (Peuple migrateur, Le) (2001)","Winged Migration (Peuple migrateur, Le)",Documentary,2001,3.62,8,documentary documentary documentary decade2000
6300,Flickering Lights (Blinkende lygter) (2000),Flickering Lights (Blinkende lygter),Action|Comedy|Crime,2000,4.5,3,action comedy crime action comedy crime action comedy crime decade2000
6301,Straw Dogs (1971),Straw Dogs,Drama|Thriller,1971,4.0,5,drama thriller drama thriller drama thriller decade1970
6302,Beginning of the End (1957),Beginning of the End,Sci-Fi,1957,3.75,0,scifi scifi scifi decade1950
6303,"Andromeda Strain, The (1971)","Andromeda Strain, The",Mystery|Sci-Fi,1971,3.62,8,mystery scifi mystery scifi mystery scifi decade1970
6305,Fahrenheit 451 (1966),Fahrenheit 451,Drama|Sci-Fi,1966,3.88,8,drama scifi drama scifi drama scifi decade1960
6306,I Am Trying to Break Your Heart (2002),I Am Trying to Break Your Heart,Documentary,2002,4.17,3,documentary documentary documentary decade2000
6308,Legal Eagles (1986),Legal Eagles,Comedy|Crime|Romance,1986,4.0,1,comedy crime romance comedy crime romance comedy crime romance decade1980
6310,Memories of Me (1988),Memories of Me,Comedy|Drama,1988,3.75,0,comedy drama comedy drama comedy drama decade1980
6313,Sibling Rivalry (1990),Sibling Rivalry,Comedy,1990,3.0,1,comedy comedy comedy decade1990
6314,Undercover Blues (1993),Undercover Blues,Comedy|Crime,1993,3.75,0,comedy crime comedy crime comedy crime decade1990
6315,Wildcats (1986),Wildcats,Comedy,1986,3.75,0,comedy comedy comedy decade1980
6316,"Wiz, The (1978)","Wiz, The",Adventure|Children|Comedy|Fantasy|Musical,1978,3.75,0,adventure children comedy fantasy musical adventure children comedy fantasy musical adventure children comedy fantasy musical decade1970
6319,"My Father the Hero (Mon père, ce héros.) (1991)","My Father the Hero (Mon père, ce héros.)",Comedy|Drama,1991,3.0,1,comedy drama comedy drama comedy drama decade1990
6320,Scenes from a Mall (1991),Scenes from a Mall,Comedy,1991,3.75,0,comedy comedy comedy decade1990
6322,Confidence (2003),Confidence,Crime|Thriller,2003,4.0,3,crime thriller crime thriller crime thriller decade2000
6323,Identity (2003),Identity,Crime|Horror|Mystery|Thriller,2003,3.85,20,crime horror mystery thriller crime horror mystery thriller crime horror mystery thriller decade2000
6324,It Runs in the Family (2003),It Runs in the Family,Comedy|Drama,2003,3.75,0,comedy drama comedy drama comedy drama decade2000
6327,"Decade Under the Influence, A (2003)","Decade Under the Influence, A",Documentary,2003,3.5,3,documentary documentary documentary decade2000
6329,Manic (2001),Manic,Drama,2001,3.0,1,drama drama drama decade2000
6330,People I Know (2002),People I Know,Crime|Drama,2002,3.5,1,crime drama crime drama crime drama decade2000
6331,Spellbound (2002),Spellbound,Documentary,2002,4.08,12,documentary documentary documentary decade2000
6332,"Lizzie McGuire Movie, The (2003)","Lizzie McGuire Movie, The",Children|Comedy|Romance,2003,3.75,2,children comedy romance children comedy romance children comedy romance decade2000
6333,X2: X-Men United (2003),X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003,3.96,66,action adventure scifi thriller action adventure scifi thriller action adventure scifi thriller decade2000
6334,Blue Car (2002),Blue Car,Drama,2002,4.0,2,drama drama drama decade2000
6335,"Dancer Upstairs, The (2002)","Dancer Upstairs, The",Crime|Drama|Thriller,2002,3.83,3,crime drama thriller crime drama thriller crime drama thriller decade2000
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Marooned in Iraq (Gomgashtei dar Aragh),Drama,2002,3.0,1,drama drama drama decade2000
6337,Owning Mahowny (2003),Owning Mahowny,Crime|Drama|Thriller,2003,3.5,4,crime drama thriller crime drama thriller crime drama thriller decade2000
6338,Daddy Day Care (2003),Daddy Day Care,Children|Comedy,2003,3.25,2,children comedy children comedy children comedy decade2000
6339,"Man on the Train (Homme du train, L') (2002)","Man on the Train (Homme du train, L')",Comedy|Drama,2002,3.88,4,comedy drama comedy drama comedy drama decade2000
6341,"Shape of Things, The (2003)","Shape of Things, The",Drama,2003,3.5,3,drama drama drama decade2000
6342,"Trip, The (2002)","Trip, The",Comedy|Drama|Romance,2002,3.75,0,comedy drama romance comedy drama romance comedy drama romance decade2000
6344,101 Reykjavik (101 Reykjavík) (2000),101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance,2000,3.5,1,comedy drama romance comedy drama romance comedy drama romance decade2000
6345,"Chorus Line, A (1985)","Chorus Line, A",Comedy|Drama|Musical,1985,4.67,3,comedy drama musical comedy drama musical comedy drama musical decade1980
6347,Beat Street (1984),Beat Street,Drama|Musical,1984,3.75,0,drama musical drama musical drama musical decade1980
6348,Breakin' 2: Electric Boogaloo (1984),Breakin' 2: Electric Boogaloo,Musical,1984,3.75,0,musical musical musical decade1980
6349,Breakin' (1984),Breakin',Drama|Musical,1984,3.0,1,drama musical drama musical drama musical decade1980
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,4.15,23,action adventure animation children fantasy scifi action adventure animation children fantasy scifi action adventure animation children fantasy scifi decade1980
6357,High Society (1956),High Society,Comedy|Musical|Romance,1956,3.0,2,comedy musical romance comedy musical romance comedy musical romance decade1950
6358,Kiss Me Kate (1953),Kiss Me Kate,Comedy|Musical|Romance,1953,3.5,1,comedy musical romance comedy musical romance comedy musical romance decade1950
6365,"Matrix Reloaded, The (2003)","Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,3.78,74,action adventure scifi thriller imax action adventure scifi thriller imax action adventure scifi thriller imax decade2000
6367,Down with Love (2003),Down with Love,Comedy|Romance,2003,3.5,7,comedy romance comedy romance comedy romance decade2000
6368,Cinemania (2002),Cinemania,Documentary,2002,4.0,4,documentary documentary documentary decade2000
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)","Spanish Apartment, The (L'auberge espagnole)",Comedy|Drama|Romance,2002,4.38,4,comedy drama romance comedy drama romance comedy drama romance decade2000
6371,Pokémon Heroes (2003),Pokémon Heroes,Animation|Children,2003,3.75,0,animation children animation children animation children decade2000
6373,Bruce Almighty (2003),Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003,3.61,57,comedy drama fantasy romance comedy drama fantasy romance comedy drama fantasy romance decade2000
6374,"In-Laws, The (2003)","In-Laws, The",Comedy,2003,3.75,0,comedy comedy comedy decade2000
6375,Gigantic (A Tale of Two Johns) (2002),Gigantic (A Tale of Two Johns),Documentary,2002,4.0,4,documentary documentary documentary decade2000
6376,Respiro (2002),Respiro,Comedy|Drama,2002,4.5,1,comedy drama comedy drama comedy drama decade2000
6377,Finding Nemo (2003),Finding Nemo,Adventure|Animation|Children|Comedy,2003,4.07,134,adventure animation children comedy adventure animation children comedy adventure animation children comedy decade2000
6378,"Italian Job, The (2003)","Italian Job, The",Action|Crime,2003,3.8,52,action crime action crime action crime decade2000
6379,Wrong Turn (2003),Wrong Turn,Horror|Thriller,2003,3.5,1,horror thriller horror thriller horror thriller decade2000
6380,Capturing the Friedmans (2003),Capturing the Friedmans,Documentary,2003,4.25,6,documentary documentary documentary decade2000
6382,Together (Han ni Zai Yiki) (2002),Together (Han ni Zai Yiki),Drama,2002,3.0,1,drama drama drama decade2000
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)","2 Fast 2 Furious (Fast and the Furious 2, The)",Action|Crime|Thriller,2003,3.2,10,action crime thriller action crime thriller action crime thriller decade2000
6385,Whale Rider (2002),Whale Rider,Drama,2002,4.0,13,drama drama drama decade2000
6386,Nevada Smith (1966),Nevada Smith,Western,1966,4.0,1,western western western decade1960
6387,Once a Thief (Zong heng si hai) (1991),Once a Thief (Zong heng si hai),Action|Comedy|Crime|Thriller,1991,3.67,3,action comedy crime thriller action comedy crime thriller action comedy crime thriller decade1990
6390,Silk Stockings (1957),Silk Stockings,Musical,1957,3.5,1,musical musical musical decade1950
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)","Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller,1973,3.5,1,action drama horror scifi thriller action drama horror scifi thriller action drama horror scifi thriller decade1970
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Murder on a Sunday Morning (Un coupable idéal),Documentary,2001,3.5,1,documentary documentary documentary decade2000
6402,Siam Sunset (1999),Siam Sunset,Comedy,1999,5.0,1,comedy comedy comedy decade1990
6405,Treasure Island (1950),Treasure Island,Adventure|Children,1950,3.25,2,adventure children adventure children adventure children decade1950
6407,"Walk, Don't Run (1966)","Walk, Don't Run",Comedy|Romance,1966,3.75,0,comedy romance comedy romance comedy romance decade1960
6408,Animals are Beautiful People (1974),Animals are Beautiful People,Comedy|Documentary,1974,5.0,1,comedy documentary comedy documentary comedy documentary decade1970
6410,Car Wash (1976),Car Wash,Comedy,1976,3.75,2,comedy comedy comedy decade1970
6412,Destry Rides Again (1939),Destry Rides Again,Comedy|Western,1939,3.75,2,comedy western comedy western comedy western decade1930
6415,Intervista (1987),Intervista,Comedy|Drama,1987,4.0,1,comedy drama comedy drama comedy drama decade1980
6417,Live Wire (1992),Live Wire,Action,1992,4.0,1,action action action decade1990
6422,Shenandoah (1965),Shenandoah,Drama|War|Western,1965,4.0,1,drama war western drama war western drama war western decade1960
6424,Oscar (1991),Oscar,Comedy|Crime|Mystery|Romance,1991,3.75,0,comedy crime mystery romance comedy crime mystery romance comedy crime mystery romance decade1990
6425,"6th Man, The (Sixth Man, The) (1997)","6th Man, The (Sixth Man, The)",Comedy,1997,3.75,0,comedy comedy comedy decade1990
6427,"Railway Children, The (1970)","Railway Children, The",Children|Drama,1970,4.0,1,children drama children drama children drama decade1970
6428,Two Mules for Sister Sara (1970),Two Mules for Sister Sara,Comedy|War|Western,1970,3.0,2,comedy war western comedy war western comedy war western decade1970
6429,Winchester '73 (1950),Winchester '73,Western,1950,4.0,1,western western western decade1950
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)","Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary,1929,4.0,2,documentary documentary documentary decade1920
6434,"Objective, Burma! (1945)","Objective, Burma!",War,1945,3.0,1,war war war decade1940
6436,This Boy's Life (1993),This Boy's Life,Drama,1993,3.75,2,drama drama drama decade1990
6440,Barton Fink (1991),Barton Fink,Drama|Thriller,1991,4.04,14,drama thriller drama thriller drama thriller decade1990
6442,Belle époque (1992),Belle époque,Comedy|Romance,1992,5.0,2,comedy romance comedy romance comedy romance decade1990
6448,"Flight of the Phoenix, The (1965)","Flight of the Phoenix, The",Action|Adventure|Drama,1965,4.0,2,action adventure drama action adventure drama action adventure drama decade1960
6449,From the Terrace (1960),From the Terrace,Drama,1960,3.0,1,drama drama drama decade1960
6452,"Long, Hot Summer, The (1958)","Long, Hot Summer, The",Drama,1958,4.0,1,drama drama drama decade1950
6453,Man of Aran (1934),Man of Aran,Documentary,1934,3.5,1,documentary documentary documentary decade1930
6454,Music Box (1989),Music Box,Drama,1989,3.5,1,drama drama drama decade1980
6460,"Trial, The (Procès, Le) (1962)","Trial, The (Procès, Le)",Drama,1962,4.9,5,drama drama drama decade1960
6461,"Unforgiven, The (1960)","Unforgiven, The",Drama|Western,1960,3.83,6,drama western drama western drama western decade1960
6464,Good Burger (1997),Good Burger,Children|Comedy,1997,3.5,1,children comedy children comedy children comedy decade1990
6465,Jubilee (1977),Jubilee,Drama,1977,3.0,1,drama drama drama decade1970
6466,Mississippi Masala (1991),Mississippi Masala,Drama|Romance,1991,4.25,2,drama romance drama romance drama romance decade1990
6476,Shattered (1991),Shattered,Mystery|Thriller,1991,3.0,1,mystery thriller mystery thriller mystery thriller decade1990
6477,"Song of Bernadette, The (1943)","Song of Bernadette, The",Drama,1943,3.0,1,drama drama drama decade1940
6480,Thoroughly Modern Millie (1967),Thoroughly Modern Millie,Comedy|Musical,1967,3.0,1,comedy musical comedy musical comedy musical decade1960
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003,4.0,2,comedy comedy comedy decade2000
6483,From Justin to Kelly (2003),From Justin to Kelly,Musical|Romance,2003,3.75,0,musical romance musical romance musical romance decade2000
6484,Hollywood Homicide (2003),Hollywood Homicide,Action|Crime|Drama,2003,3.25,4,action crime drama action crime drama action crime drama decade2000
6493,Alex and Emma (2003),Alex and Emma,Comedy|Drama|Romance,2003,3.75,0,comedy drama romance comedy drama romance comedy drama romance decade2000
6502,28 Days Later (2002),28 Days Later,Action|Horror|Sci-Fi,2002,4.12,54,action horror scifi action horror scifi action horror scifi decade2000
6503,Charlie's Angels: Full Throttle (2003),Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,2003,3.38,13,action adventure comedy crime thriller action adventure comedy crime thriller action adventure comedy crime thriller decade2000
6506,Fulltime Killer (Chuen jik sat sau) (2001),Fulltime Killer (Chuen jik sat sau),Action|Thriller,2001,3.5,1,action thriller action thriller action thriller decade2000
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1974,4.0,2,drama romance drama romance drama romance decade1970
6510,"Bodies, Rest & Motion (1993)","Bodies, Rest & Motion",Drama|Romance,1993,3.0,1,drama romance drama romance drama romance decade1990
6514,Ring of Terror (1962),Ring of Terror,Horror,1962,3.75,0,horror horror horror decade1960
6515,You Only Live Once (1937),You Only Live Once,Crime|Film-Noir,1937,4.5,1,crime filmnoir crime filmnoir crime filmnoir decade1930
6516,Anastasia (1956),Anastasia,Drama,1956,3.5,1,drama drama drama decade1950
6517,"Babe, The (1992)","Babe, The",Drama,1992,3.0,1,drama drama drama decade1990
6523,Mr. Baseball (1992),Mr. Baseball,Comedy|Romance,1992,3.0,1,comedy romance comedy romance comedy romance decade1990
6527,Scaramouche (1952),Scaramouche,Adventure|Romance,1952,3.0,1,adventure romance adventure romance adventure romance decade1950
6528,Start the Revolution Without Me (1970),Start the Revolution Without Me,Comedy,1970,3.75,0,comedy comedy comedy decade1970
6530,"Tenant, The (Locataire, Le) (1976)","Tenant, The (Locataire, Le)",Drama|Horror|Mystery|Thriller,1976,4.25,2,drama horror mystery thriller drama horror mystery thriller drama horror mystery thriller decade1970
6533,"What's Up, Doc? (1972)","What's Up, Doc?",Comedy,1972,4.5,1,comedy comedy comedy decade1970
6534,Hulk (2003),Hulk,Action|Adventure|Sci-Fi,2003,3.35,17,action adventure scifi action adventure scifi action adventure scifi decade2000
6535,"Legally Blonde 2: Red, White & Blonde (2003)","Legally Blonde 2: Red, White & Blonde",Comedy,2003,3.38,4,comedy comedy comedy decade2000
6536,Sinbad: Legend of the Seven Seas (2003),Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy,2003,3.67,6,adventure animation children fantasy adventure animation children fantasy adventure animation children fantasy decade2000
6537,Terminator 3: Rise of the Machines (2003),Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,2003,3.53,30,action adventure scifi action adventure scifi action adventure scifi decade2000
6538,Swimming Pool (2003),Swimming Pool,Drama|Mystery|Thriller,2003,3.6,5,drama mystery thriller drama mystery thriller drama mystery thriller decade2000
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003,3.97,133,action adventure comedy fantasy action adventure comedy fantasy action adventure comedy fantasy decade2000
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi,2003,3.41,17,action fantasy scifi action fantasy scifi action fantasy scifi decade2000
6542,"Cuckoo, The (Kukushka) (2002)","Cuckoo, The (Kukushka)",Comedy|Drama|War,2002,3.5,1,comedy drama war comedy drama war comedy drama war decade2000
6545,I Capture the Castle (2003),I Capture the Castle,Drama|Romance,2003,4.5,1,drama romance drama romance drama romance decade2000
6547,Northfork (2003),Northfork,Drama|Fantasy,2003,3.75,0,drama fantasy drama fantasy drama fantasy decade2000
6548,Bad Boys II (2003),Bad Boys II,Action|Comedy|Crime|Thriller,2003,3.64,11,action comedy crime thriller action comedy crime thriller action comedy crime thriller decade2000
6549,How to Deal (2003),How to Deal,Comedy|Drama|Romance,2003,4.25,2,comedy drama romance comedy drama romance comedy drama romance decade2000
6550,Johnny English (2003),Johnny English,Action|Comedy|Thriller,2003,3.81,8,action comedy thriller action comedy thriller action comedy thriller decade2000
6551,"Anarchist Cookbook, The (2002)","Anarchist Cookbook, The",Comedy|Romance,2002,4.0,1,comedy romance comedy romance comedy romance decade2000
6552,Dirty Pretty Things (2002),Dirty Pretty Things,Crime|Drama|Thriller,2002,3.85,10,crime drama thriller crime drama thriller crime drama thriller decade2000
6553,"Embalmer, The (Imbalsamatore, L') (2002)","Embalmer, The (Imbalsamatore, L')",Drama,2002,4.0,1,drama drama drama decade2000
6554,Garage Days (2002),Garage Days,Comedy|Musical,2002,3.75,0,comedy musical comedy musical comedy musical decade2000
